94953,1655460,5.6,Wanderlust (2012),18 | 1h 38min | Comedy/ Romance | 24 February 2012 (USA),"Rattled by sudden unemployment, a Manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules."
94955,42544,7.3,Harriet Craig (1950),12 | 1h 34min | Drama | 5 March 1951 (Sweden),"Harriet Craig enjoys the married life but constantly tries to control those around her. She does not trust her husband, Walter, without checking up on him."
94957,24238,6.7,Ladies They Talk About (1933),1h 9min | Crime/ Drama/ Romance | 4 February 1933 (USA),"Attractive Nan, member of a bank-robbery gang, goes to prison thanks to evangelist Dave Slade...who loves her."
94959,1748122,7.8,Moonrise Kingdom (2012),15 | 1h 34min | Comedy/ Drama/ Romance | 31 January 2013 (South Korea),"A pair of young lovers flee their New England town, which causes a local search party to fan out to find them."
94965,1316616,5.8,There Be Dragons (2011),15 | 2h 2min | Biography/ Drama/ War | 25 March 2011 (Spain),"Arising out of the horror of the Spanish Civil War, a candidate for canonization is investigated by a journalist who discovers his own estranged father had a deep, dark and devastating connection to the saint's life."
94967,1389127,5.7,Texas Killing Fields (2011),18 | 1h 45min | Crime/ Drama/ History | 14 October 2011 (UK),"In the Texas bayous, a local homicide detective teams up with a cop from New York City to investigate a series of unsolved murders."
94969,1821480,8.1,Kahaani (2012),2h 2min | Mystery/ Thriller | 9 March 2012 (India),"A pregnant woman's search for her missing husband takes her from London to Kolkata, but everyone she questions denies having ever met him."
94978,1650453,7.4,Kiseki (2011),All | 2h 8min | Drama | 22 December 2011 (South Korea),"Twelve-year-old Koichi, who has been separated from his brother Ryunosuke due to his parents' divorce, hears a rumor that the new bullet trains will precipitate a wish-granting miracle when they pass each other at top speed."
94980,72204,6.6,Stavisky... (1974),2h | Biography/ Crime/ Drama | 15 May 1974 (France),A swindler's activity indirectly caused a political crisis in France in the last years before World War II.
94982,54116,7.3,Never Take Sweets from a Stranger (1960),1h 31min | Drama/ Horror/ Mystery | 20 June 1960 (Denmark),Peter Carter meets official resistance when he finds his 9 year old daughter has been the victim of the pedophile patriarch of the town's most powerful family.
94985,1567609,7,Get the Gringo (2012),18 | 1h 36min | Action/ Crime/ Drama | 22 June 2012 (Mexico),A career criminal nabbed by Mexican authorities is placed in a tough prison where he learns to survive with the help of a young boy.
94998,1486193,5.6,5 Days of War (2011),15 | 1h 53min | Action/ Drama/ War | 27 December 2012 (South Korea),"A drama set centered around the war between Russia and Georgia, and focused on an American journalist, his cameraman, and a Georgian native who become caught in the crossfire."
95000,1646111,7.1,Le secret de Chanda (2010),PG-13 | 1h 40min | Drama | 11 March 2011 (South Africa),A touching mother-daughter relationship that reflects the modern South Africa.
95002,1189374,4.6,Contagion (2010),1h 30min | Horror | Video 29 March 2010,Seven misfits are trapped by a flesh eating slime creature. And no TV!
95007,14872,7.4,Entr'acte (1924),22min | Short | 4 December 1924 (France),"An absolute dada movie. Somebody gets killed, his coffin gets out of control and after a chase it stops. The person gets out of it and let everybody who followed the coffin dissapear."
95010,1270702,6.6,Un lac (2008),1h 30min | Drama | 18 March 2009 (France),"The story takes place in a country about which we know nothing: a country of snow and dense forests somewhere in the North. A family lives in an isolated house near a lake. Alexi, the brother, is a young man with pure heart. A woodcutter. An ecstatic, prey to epileptic fits, he is entirely opened to the nature that surrounds him. Alexi is terribly close to his younger sister, Hege. Their blind mother, their father and their little brother are the silent witnesses to their overwhelming love. A stranger arrives, a young man barely older that Alexi..."
95012,1772407,5.5,Tracy Morgan: Black and Blue (2010),58min | Documentary/ Comedy | TV Special 13 November 2010,"Put the kids to bed and get ready to throw your inhibitions out the window as red-hot comedian/actor Tracy Morgan makes his HBO stand-up debut--a performance in which no subject, celebrity or situation will be off-limits."
95014,1699491,6.1,Hur manga lingon finns det i varlden? (2011),All | 1h 41min | Comedy/ Drama/ Music | 18 March 2011 (Sweden),"Alex's high opinion of himself isn't backed up by reality as he is unemployed and having trouble with his girlfriend. When he finally gets a job with the local council/municipality of Hudiksvall his life is about to change. Suddenly Alex finds himself the leader of a local theatre group of people with learning difficulties. Through their work together, Alex comes to appreciate that we all have our own talents which can grow if given the opportunity and support. 'How many cranberries are in the world?' is based on the work of the Glada Hudik Theatre whose performances have met with success in Sweden and internationally since it was formed in 1996."
95016,58277,7.9,Kradetzat na praskovi (1964),1h 24min | Drama/ Romance/ War | 9 November 1964 (Bulgaria),A wife of a Bulgarian Army officer falls in love with a Serbian prisoner at the end of World war I.
95018,69210,7.1,Salome (1972),1h 13min | Drama | 20 October 1972 (Italy),"A psychedelic re-telling of the biblical story. Salome is the daughter of the second wife of King Herod. The King is infatuated with her and after she fails to seduce the prophet John (The Baptist) she dances for the King in order to ask for his execution. The story is told in a bizarre way of fast cuts, repetitive dialogue and extreme satire."
95021,219964,7.1,Outer Space (1999),10min | Short/ Horror | 1999 (Austria),Footage from The Entity (1982) is edited into an abstract nightmare.
95026,1356763,6.9,Exporting Raymond (2010),PG | 1h 26min | Documentary/ Comedy | 21 October 2010 (USA),"A documentary on Phil Rosenthal's experiences during the making of 'Voroniny,' the Russian-language version of 'Everybody Loves Raymond'."
95028,43292,6.6,Appointment with Danger (1950),1h 30min | Crime/ Drama/ Film-Noir | 25 May 1951 (Canada),"When ruthlessly dedicated postal inspector investigates the murder of a co-worker, he finds that the sole witness, a nun, has been targeted by the killers."
95032,1604231,6,Vares - Pahan suudelma (2011),1h 34min | Crime/ Drama/ Mystery | 6 January 2011 (Finland),"A young student is found stabbed, and her family hires Vares to investigate the case."
95034,1640711,5.7,A Few Best Men (2011),15 | 1h 37min | Comedy/ Romance | 26 January 2012 (Australia),A groom and his three best men travel to the Australian outback for a wedding.
95036,1572502,5.7,Late Bloomers (2011),1h 35min | Drama | 13 July 2011 (France),The struggles of Mary and her husband adjusting to retirement.
95052,191915,5.4,Cord (2000),R | 1h 40min | Crime/ Drama/ Thriller | Video 23 May 2000,"A desperate, childless couple kidnap a pregnant woman and lead her husband to believe that she is dead."
95058,1480656,5.1,Cosmopolis (2012),18 | 1h 49min | Crime/ Drama/ Fantasy | 27 June 2013 (South Korea),"Riding across Manhattan in a stretch limo in order to get a haircut, a 28-year-old billionaire asset manager's day devolves into an odyssey with a cast of characters that start to tear his world apart."
95067,763831,5.9,A Thousand Words (2012),15 | 1h 31min | Comedy/ Drama | 9 March 2012 (USA),"After stretching the truth on a deal with a spiritual guru, literary agent Jack McCall finds a Bodhi tree on his property. Its appearance holds a valuable lesson on the consequences of every word he speaks."
95069,1222815,7.2,Chimpanzee (2012),All | 1h 18min | Documentary/ Family | 20 April 2012 (USA),"Meet adorable young chimp Oscar and his fellow mayhem-creating buddies, who see the world as their playground. Full of curiosity, joy and a love for mimicking others, these are some of the most extraordinary personalities in the jungle."
95088,1862079,7,Safety Not Guaranteed (2012),15 | 1h 26min | Comedy/ Drama/ Romance | 15 June 2012 (Canada),Three magazine employees head out on an assignment to interview a guy who placed a classified advertisement seeking a companion for time travel.
95105,1277953,6.8,Madagaseuka3: Ibeonen Seokeoseuda! (2012),All | 1h 35min | Animation/ Adventure/ Comedy | 6 June 2012 (South Korea),"The Madagascar animals join a struggling European circus to get back to New York, but find themselves being pursued by a psychotic animal control officer."
95107,1308748,2.9,Bunnyman (2011),1h 30min | Horror | 21 June 2011 (USA),A couple of dimwitted teens get chased by a killer dressed in a bunny suit.
95109,46728,6,Athena (1954),1h 35min | Musical/ Romance/ Comedy | 4 November 1954 (USA),"Attorney, Purdom, and singer, Damone, romance two sisters, Reynolds and Powell, who live with and are strongly influenced by eccentric, health oriented and star gazing grandparents."
95111,42669,6.7,The Lawless (1950),1h 23min | Crime/ Drama/ Film-Noir | 9 June 1950 (USA),"A newspaper editor in a small agricultural town finds himself going against the people in the town when he gets involved in the plight of the area's fruit pickers, who are mostly Mexican."
95133,1629705,6.5,Blackthorn (2011),R | 1h 42min | Action/ Adventure/ Western | 1 July 2011 (Spain),"In Bolivia, Butch Cassidy (now calling himself James Blackthorn) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike."
95135,1742336,6.7,Your Sister's Sister (2011),18 | 1h 30min | Comedy/ Drama/ Romance | 29 June 2012 (UK),"Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days."
95137,97561,7.1,Igla (1988),18 | 1h 21min | Drama/ Thriller | 4 September 1999 (South Korea),"Moro returns to Alma Ata to collect money owed to him. While waiting out an unexpected delay, he visits his former girlfriend Dina, and discovers she has become a morphine addict. He decides to help her kick the habit and to fight the local drug maphia responsible for her condition. But Moro finds a deadly opponent in 'the doctor,' the maphia kingpin who is exploiting Dina."
95139,91506,7.3,Beekeeper (1986),18 | 2h 2min | Drama | 27 October 2004 (South Korea),"A bee keeper, Spiros, travels from the north to the south of Greece with his bees to meet the spring."
95157,1629377,6.4,Secuestrados (2010),18 | 1h 25min | Action/ Adventure/ Crime | 25 February 2011 (Spain),"Three hooded Eastern-European criminals burst into a home in a Madrid gated community, holding the family hostage in its own home, and forcing the father to empty his credit cards."
95159,57842,7.6,Les amities particulieres (1964),1h 40min | Drama | 4 September 1964 (France),A tale of the tender relationship between a twelve-year-old boy and the upperclassman who is the object of his desire. All set in the rigid atmosphere of a Jesuit-run school.
95165,142240,6.8,Dragon Ball Z: Kono Yo de Ichiban Tsuyoi Yatsu (1990),59min | Animation/ Action/ Adventure | 10 March 1990 (Japan),The Z-Fighters must stop a mad scientist out to take over the world.
95167,1217209,7.1,Merida and the Magical Forest (2012),All | 1h 33min | Animation/ Adventure/ Comedy | 27 September 2012 (South Korea),"Determined to make her own path in life, Princess Merida (Kelly Macdonald) defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse."
95182,142233,7,Dragon Ball Z: Chikyu Marugoto Chokessen (1990),1h | Animation/ Action/ Adventure | 7 July 1990 (Japan),"A group of aliens visit Earth to plant the Tree of Might, a plant that grants cosmic power by draining the Earth's life force."
95185,901206,7.4,Dangerous Liaisons ,1h 8min | Comedy/ Crime/ Drama | Episode aired 10 May 2007,The key to the murder of a reclusive pornographer is an old 8mm snuff film.
95197,1440732,5.4,Bel Ami (2012),18 | 1h 42min | Crime/ Drama/ History | 30 August 2012 (South Korea),A chronicle of a young man's rise to power in Paris via his manipulation of the city's wealthiest and most influential women.
95199,1586265,5.7,What to Expect When You're Expecting (2012),PG-13 | 1h 50min | Comedy/ Drama/ Romance | 18 May 2012 (USA),"Follows the lives of five interconnected couples as they experience the thrills and surprises of having a baby and realize that no matter what you plan for, life does not always deliver what is expected."
95201,1859650,6.3,To Rome with Love (2012),18 | 1h 52min | Comedy/ Music/ Romance | 18 April 2013 (South Korea),"The lives of some visitors and residents of Rome and the romances, adventures and predicaments they get into."
95207,1611224,5.9,Abraham Lincoln: Vampire Hunter (2012),18 | 1h 45min | Action/ Fantasy/ Horror | 30 August 2012 (South Korea),"Abraham Lincoln, the 16th President of the United States, discovers vampires are planning to take over the United States. He makes it his mission to eliminate them."
95214,55118,5.5,Mad Dog Coll (1961),1h 28min | Biography/ Crime/ Drama | 26 October 1961 (Mexico),"Story of Vincent 'Mad Dog' Coll, a notorious gangland killer in the 1930s."
95218,2008513,7.6,First Position (2011),All | 1h 35min | Documentary | 10 August 2012 (Taiwan),"A documentary that follows six young dancers from around the world as they prepare for the Youth America Grand Prix, one of the most prestigious ballet competitions in the world."
95223,1514041,5.8,4.3.2.1. (2010),1h 57min | Crime/ Thriller | 2 June 2010 (UK),"4 girls out on a 3 days trip in to 2 cities, if they survive. While Jo is working in a supermarket, her 3 friends are all out on their adventures. A chance encounter with diamond thieves sends them on a collision course with fate itself."
95230,159542,5.3,Macbeth in Manhattan (1999),R | 1h 37min | Drama | 14 March 1999 (USA),-
95232,208725,5.8,Beauty #2 (1965),1h 6min | Drama/ Romance | 17 July 1965 (USA),A couple disports in chimerical role-playing as part of their concours de seduction.
95234,27221,6.5,Wings in the Dark (1935),1h 15min | Adventure/ Romance | 1 February 1935 (USA),"In his dedicated pursuit of technology that will aid pilots to safely 'fly blind' during adverse conditions, aerial innovator Ken Gordon is literally blinded in an accident, but this setback doesn't deter him from his goal."
95237,1701990,5.7,Detention (2011),18 | 1h 35min | Comedy/ Horror/ Mystery | 13 April 2012 (USA),"As a copycat killer named after movie villain Cinderhella stalks the student body at Grizzly Lake High School, a group of co-eds band together to survive while serving detention."
95288,28737,7.3,Confession (1937),1h 27min | Crime/ Drama/ Romance | 28 August 1937 (USA),Aging down on her luck cabaret singer murders a respectable composer. On trial she slowly gives in and explains her crime. They had a complicated history.
95290,27845,6.9,Kind Lady (1935),1h 16min | Drama/ Thriller | 6 December 1935 (USA),"Mary Herries is a rich woman with a habit of contributing to those less fortunate than her. On her way home from a concert on Christmas Eve she discovers a poor, would-be artist outside her estate. Mary takes pity on this artist, Henry Abbott, and gives him some food and money. After taking him in, she finds herself somewhat attracted to this artist; he is handsome, and quite knowledgeable of fine art, especially the paintings in Mary's extensive collection. However, when she discovers that Henry has both a wife and a small child that he is struggling to support, she gives him some money and hand-me downs, and sends him on his way. A few days later he shows up with some of his own paintings (which are absolutely awful) as well as some items he stole from Mary's house on Christmas Eve. Henry demands a large amount of money for his paintings, which Mary eventually pays. She then discovers that Henry has left his wife and baby outside, in the rain. His wife collapses and Mary, out of pity, lets Henry and his family stay with her until his wife is well. Soon, Mary's servants have all quit, tired of dealing with Henry and his family, who are unreasonable and greedy. Once the servants are gone, Henry's extended family arrives, and Mary discovers to her horror that Henry's 'family' is actually a gang of art thieves, planning to imprison her in her own house to gain control of her art collection."
95294,770796,7.7,Planet B-Boy (2007),All | 1h 35min | Documentary/ History/ Music | 15 October 2009 (South Korea),"Jumping continents and crossing cultures, 'Planet B-Boy' looks at the history of breakdancing and its vibrant resurgence in urban cultures around the world."
95296,1566501,6.6,For Greater Glory: The True Story of Cristiada (2012),R | 2h 25min | Drama/ History/ War | 20 April 2012 (Mexico),A chronicle of the Cristeros War (1926-1929); a war by the people of Mexico against the atheistic Mexican government.
95298,1274293,6.6,Jeon Woochi (2009),12 | 2h 16min | Action/ Adventure/ Comedy | 23 December 2009 (South Korea),"Jeon Woo-chi, an undisciplined womanizing Taoist from the Joseon era, ends up in present day Korea causing mayhem with his knack for magic."
95300,1074213,6.2,Scusa ma ti chiamo amore (2008),18 | 1h 43min | Romance | 25 January 2008 (Italy),Mayhem ensues when a 37-year-old ad executive on the rebound falls for a bubbly high school senior.
95302,262052,7.2,Torpedonostsy (1983),1h 36min | Drama/ War | August 1983 (Soviet Union),"In 1944,when British navy convoys try to supply the Soviets with war materiel under the lend-lease agreement,the Soviet naval aviation base in Murmansk is attacked by German bombers."
95305,106714,6.7,Di shi pan guan (1993),1h 29min | Crime/ Drama/ Thriller | 14 October 1993 (Hong Kong),Mild mannered businessman Anthony Wongs life is shattered when his pregnant wife is run over by a busy taxi driver. This and another incident with a sleazy cab driver causes Wong to go on a mission to kill bad taxi drivers.
95307,1336608,5.9,Rock of Ages (2012),15 | 2h 3min | Comedy/ Drama/ Musical | 15 June 2012 (USA),A small town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams.
95309,1307068,6.7,Seeking a Friend for the End of the World (2012),15 | 1h 41min | Adventure/ Comedy/ Drama | 22 June 2012 (USA),"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan."
95311,1245104,8.3,Presto (2008),All | 5min | Animation/ Short/ Comedy | 27 June 2008 (USA),A stage magician's rabbit gets into a magical onstage brawl against his neglectful guardian with two magic hats.
95375,395479,6.9,Boundin' (2003),All | 5min | Animation/ Short/ Comedy | 5 November 2004 (USA),"A sheep dances proudly in his southwestern landscape, until one day his wool is sheared and he is left naked. He's depressed and shy, until a cheerful jackalope comes along and shows him how to leap proudly and not to be ashamed."
95425,1024964,7.8,A Map for Saturday (2007),1h 30min | Documentary | 16 March 2007 (USA),"On a trip around the world, every day feels like Saturday. A MAP FOR SATURDAY reveals a world of long-term, solo travel through the stories of trekkers on four continents. The documentary finds backpackers helping neglected Thai tsunami victims. It explains why Nepal's guesthouses are empty and Brazil's stoplights are ignored. But at its core, SATURDAY tracks the emotional arc of extreme long-term travelers; teenagers and senior citizens who wondered, 'What would it be like to travel the world?' Then did it."
95441,1637725,6.9,Ted (2012),18 | 1h 46min | Comedy | 27 September 2012 (South Korea),"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear, Ted or his girlfriend, Lori."
95443,1769363,6.7,The Giant Mechanical Man (2012),PG-13 | 1h 35min | Comedy/ Drama/ Romance | 27 April 2012 (USA),An offbeat romantic comedy about a silver-painted street performer and the soft spoken zoo worker who falls for him.
95449,1915581,6.1,Magic Mike (2012),18 | 1h 50min | Comedy/ Drama | 1 August 2012 (South Korea),"A male stripper teaches a younger performer how to party, pick up women, and make easy money."
95461,1413496,7.2,Revenge of the Electric Car (2011),PG-13 | 1h 30min | Documentary | 20 July 2012 (UK),"Director Chris Paine takes his film crew behind the closed doors of Nissan, GM, and the Silicon Valley start-up Tesla Motors to chronicle the story of the global resurgence of electric cars."
95477,51422,5.5,Blood of the Vampire (1958),1h 27min | Horror/ Sci-Fi | October 1958 (USA),"In the late nineteenth century, the anaemic governor of a brutal prison institution, along with his crippled assistant, conducts research on the inmates."
95484,89851,5.3,Pulgasari (1985),All | 1h 35min | Action/ Drama/ Fantasy | 22 July 2000 (South Korea),"In feudal Korea, the evil King becomes aware that there is a peasant rebellion being planned in the country. He steals all the iron farming tools and cooking pots from the people so that he may make weapons to fend off the peasant army. After he returns the property to the people, an old blacksmith is imprisoned and starved to death. His last creation is a tiny figurine of a monster- Pulgasari, a Godzilla-like creature that eats iron. The blood of his daughter brings the creature to life, and fights with the poor, starving peasants to overthrow the corrupt monarchy."
95486,88291,5.2,The Toughest Man in the World (1984),2h | Comedy/ Drama | TV Movie 7 November 1984,"Mr. T's first starring made-for-TV movie role has him playing a tough and scowling, but softhearted, nightclub bouncer who finds himself involved with a bunch of kids after being conned into taking over a youth center."
95488,337692,6.1,On the Road (2012),18 | 2h 4min | Adventure/ Drama/ Romance | 23 May 2012 (France),"Young writer Sal Paradise has his life shaken by the arrival of free-spirited Dean Moriarty and his girl, Marylou. As they travel across the country, they encounter a mix of people who each impact their journey indelibly."
95494,1829041,6.3,Joffrey: Mavericks of American Dance (2012),1h 22min | Documentary/ Biography/ History | 27 April 2012 (USA),"The Joffrey Ballet: Mavericks of American Dance, narrated by Mandy Patinkin, tells the full story of this groundbreaking company, from their founding in 1956 to the present."
95504,1205541,7,Virtual JFK: Vietnam If Kennedy Had Lived (2008),1h 20min | Documentary | 23 April 2008 (Canada),"VIRTUAL JFK investigates one of the most debated 'what if' scenarios in the history of U.S. foreign policy: What would President John F. Kennedy have done in Vietnam if he had not been assassinated in 1963, and had he been re-elected in 1964? The film employs what Harvard historian Niall Ferguson calls 'virtual history,' assessing the plausibility of counterfactuals - 'what ifs' - and the outcomes they might have produced. The heart of the film deals with the question: Does it matter who is president on issues of war and peace?"
95506,1680133,5.8,Extraterrestre (2011),1h 35min | Comedy/ Drama/ Sci-Fi | 23 March 2012 (Spain),"A man awakens in the bedroom of a one-night stand and discovers that he must remain in her building indefinitely, as the authorities deal with last night's UFO invasion. What's more, her weirdo neighbor has a huge unrequited crush on her."
95508,1598873,6.3,Cleanskin (2012),18 | 1h 48min | Action/ Crime/ Drama | 9 March 2012 (UK),A British secret service agent is faced with the task of pursuing and eliminating a British-born suicide bomber and his terrorist cell.
95510,948470,6.9,The Amazing Spider-Man (2012),12 | 2h 16min | Action/ Adventure/ Sci-Fi | 3 July 2012 (South Korea),"After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to save the city from the machinations of a mysterious reptilian foe."
95521,69172,7.7,Reminiscences of a Journey to Lithuania (1972),1h 28min | Documentary | 4 October 1972 (USA),"A film diary divided into three episodes. In the first part Jonas Mekas tells about his time as emigrant in New York in 1950s, after leaving the home country of Lithuania. The second part depicts his first trip back there, while the last is filmed during a stay in Vienna shortly afterwards."
95529,1731998,6.1,ID:A (2011),18 | 1h 44min | Thriller | 24 November 2011 (Denmark),"A woman wakes up in a river. Wounded and without memory, then races to elude mysterious followers and recover from amnesia."
95531,330536,7.4,Koruto wa ore no pasupooto (1967),1h 24min | Action/ Crime | 4 February 1967 (Japan),"A hit man is hired to kill a mob boss. After the deed is done, he and his driver are wanted dead by rival gangs who joined forces."
95533,74515,6.9,Der Fangschuß (1976),1h 37min | Drama/ War | 17 November 1976 (France),A countess' unrequited love for an army officer leads to disaster.
95543,1667889,6.6,Aiseu Eiji 4: Daeryuk Idongseol (2012),All | 1h 28min | Animation/ Adventure/ Comedy | 26 July 2012 (South Korea),"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."
95558,2125435,7.3,Beasts of the Southern Wild (2012),12 | 1h 33min | Adventure/ Drama/ Fantasy | 7 February 2013 (South Korea),"Faced with both her hot-tempered father's fading health and melting ice-caps that flood her ramshackle bayou community and unleash ancient aurochs, six-year-old Hushpuppy must learn the ways of courage and love."
95560,80593,7.2,Dangerous Davies: The Last Detective (1981),2h | Comedy/ Crime/ Family | TV Movie 4 January 1981,"When D. C. Dangerous Davies, not held in high regard by his superiors, is assigned to find a notorious criminal kingpin, he uncovers the details of 15 year old cold case."
95563,19843,7.1,Dynamite (1929),2h 9min | Drama | 13 December 1929 (USA),"Wealthy Cynthia is in love with not-so-wealthy Roger, who is married to Marcia. The threesome is terribly modern about the situation, and Marcia will gladly divorce Roger if Cynthia agrees to a financial settlement. But Cynthia's wealth is in jeopardy because her trust fund will expire if she is not married by a certain date. To satisfy that condition, Cynthia arranges to marry Hagon Derk, who is condemned to die for a crime he didn't commit. She pays him so he can provide for his little sister. But at the last minute, Derk is freed when the true criminal is discovered. Expecting to be a rich widow, Cynthia finds herself married to a man she doesn't know and doesn't want to."
95565,61553,5.4,The Day the Fish Came Out (1967),1h 49min | Comedy/ Sci-Fi | 26 October 1967 (UK),"A plane carrying a weapon more dangerous than a nuclear weapon goes down near Greece. To prevent panic, the officials go in dressed as tourists (who are dressed so casually, that the pilots assume that they are all gay). The pilots are not to make themselves known and can't contact the rescue team. The secrecy causes a comedy of errors including the desolate Greek Isle deciding that since tourists have now arrived, they have to become touristy."
95567,1716777,7.1,People Like Us (2012),15 | 1h 54min | Comedy/ Drama | 29 June 2012 (USA),"While settling his recently deceased father's estate, a salesman discovers he has a sister whom he never knew about, leading both siblings to re-examine their perceptions about family and life choices."
95570,160440,7.3,Kurutta kajitsu (1956),1h 26min | Drama/ Romance | 12 July 1956 (Japan),"Spending their summer on an exotic beach, two brothers fall for the same beautiful girl, whose charm and looks may hide more than they they bargained for."
95572,1446089,7.2,Kenju zankoku monogatari (1964),1h 27min | Action/ Crime | 1 February 1964 (Japan),"A convict fresh out of prison, with a handicapped sister, is coerced by a wealthy mob boss into organizing an armored racetrack car heist."
95574,61675,6.9,Hono to onna (1967),1h 41min | Drama | 1 December 1967 (Japan),"A sterile man arranges for his disapproving wife to receive artificial insemination, after which she starts nourishing a strong desire for the child's biological father."
95576,72958,6.9,Evridiki BA 2037 (1975),1h 40min | Drama/ Fantasy | 1976 (Greece),"Awaiting for Orpheus to save her from a modern Hades, Euridice faces her fears, desires, hallucinations and memories."
95578,1732676,6.4,La sociedad del semaforo (2010),1h 50min | Drama | 24 September 2010 (Colombia),"Based on real life conditions, Raul Trellez, a homeless person, goes around Bogota's streets finding ways to support his drug addiction, which leads him to wander around appreciating life from a fearless and passionate way."
95581,19886,6.7,The Flying Fleet (1929),1h 40min | Adventure/ Drama/ Romance | 19 January 1929 (USA),"The story follows six midshipman after they graduate from Annapolis. Their goal is to become U.S. Navy pilots and three of them are eliminated at the San Diego Naval Base. The remaining three undergo grueling weeks of training at Pensacole Florida, and one crashes. The remaining two get their 'wings' and are sent back to San Diego as full-fledged 'Sea Hawks', and prepare there for the first Honolulu flight."
95583,1615065,6.5,Savages (2012),18 | 2h 11min | Crime/ Drama/ Thriller | 31 October 2012 (South Korea),Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.
95591,2082410,5.2,Rat King (2012),1h 34min | Drama/ Thriller | 20 January 2012 (Finland),"In this taut and violent noir thriller, the lines between reality and the game blur as two teenagers become absorbed into a computer game's cryptic and increasingly morbid world."
95595,1830495,4,Bela Kiss: Prologue (2013),18 | 1h 46min | Horror/ Mystery/ Thriller | 30 July 2014 (South Korea),"Bela Kiss was one of the the most brutal serial killers, who killed 23 young women during the beginning of the first World War. The blood-drained bodies were found in metal barrels, conserved in alcohol."
95597,1301706,5.9,En enkelt til Korsør (2008),1h 44min | Comedy/ Romance | 19 September 2008 (Denmark),"The movie centers around a Danish teacher and his adult students in the Danish port town of Korsør and deals with life, poetry, artificial insemination, lesbian couple etc."
95600,869019,6.5,Candles on Bay Street (2006),2h | Drama | TV Movie 26 November 2006,"A single mom returns to her hometown after a lengthy absence, posing a potential threat to the marriage of her old high school flame and his wife."
95602,2082262,5.7,En gang i Phuket (2011),1h 45min | Comedy/ Romance | 3 February 2012 (Sweden),"Sven, the average Swedish guy, bored with his life, decides to go to Thailand to write a novel and 'get away from the rat race'. He meets a range of peculiar characters and learns a few things about love, friendship and himself."
95604,996994,9,The War ,18 | 2h 4min | Documentary/ History/ War | TV Mini-Series (2007),A seven-part series focusing on the many ways in which the Second World War impacted the lives of American families.
95611,1450328,6.8,Mooz-Lum (2010),PG-13 | 1h 34min | Drama/ Family | 22 September 2011 (Kuwait),"Amid a strict Muslim rearing and a social life he's never had, Tariq enters college confused. New peers, family and mentors help him find his place, but the 9-11 attacks force him to face his past and make the biggest decisions of his life."
95613,1854364,7.3,The Union (2011),Documentary | January 2012 (USA),"A look at the making of Elton John and Leon Russell's collaborative album, 'The Union,' produced by T-Bone Burnett."
95615,78813,6.7,Grandiose Delusions (1980),2h 5min | Comedy | 5 March 1980 (France),An incredible miser fights against the whole world to multiply his wealth.
95617,303017,3.6,Scorcher (2002),R | 1h 31min | Action/ Adventure/ Drama | 28 May 2002 (Greece),"The only hope for humanity to survive a natural disaster is to detonate a nuclear bomb in Los Angeles, California."
95624,1313113,5.8,The Firm (2009),1h 30min | Comedy/ Drama/ Mystery | 18 September 2009 (UK),Football hooligans organize themselves into firms that represent their favorite team.
95633,1078933,4.7,Spirit Camp (2009),1h 36min | Comedy/ Horror | 21 December 2009 (USA),"When a street smart 'goth girl' (Roxy Vandiver) is forced to attend cheerleader camp as part of her rehabilitation from a juvenile correction facility, she clashes with the 'popular girls,' and finds herself embroiled in a bitter rivalry with the bitchy ringleader Rachel (Julin). But when members of the spirit squad start turning up dead, the girls must put aside their differences and struggle to survive the murderous rage of a crazed psycho-killer lurking among them!"
95643,60681,6.4,Maya (1966),1h 31min | Adventure/ Family | 26 May 1966 (West Germany),An American boy runs away in the Indian jungle after a fight with his father.
95650,1756818,4.1,The Perfect Roommate (2011),1h 30min | Crime/ Mystery/ Thriller | TV Movie 3 September 2011,A young woman becomes increasingly suspicious of the motives of her older roommate.
95652,32457,5.5,The Fatal Hour (1940),1h 8min | Crime/ Mystery/ Thriller | 15 January 1940 (USA),"When Captain Street's best friend Dan Grady is murdered, Street enlists the help of Chinese detective James Lee Wong. Mr. Wong uncovers a smuggling ring on the waterfront of San Francisco and unmasks the killer, though not until several more murders occur."
95654,131409,7.9,Geri's Game (1997),All | 4min | Animation/ Short/ Family | 25 November 1997 (USA),Geri sets up a chess game to play his greatest opponent - himself.
